"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08"
"US1GADK0035","ATLANTA 6.0 NE, GA US","2018-01-29",,,"0.75",,,,,,,,,,,,,,,,
"US1GADK0035","ATLANTA 6.0 NE, GA US","2018-01-30",,,"0.00",,,,,,,,,,,,,,,,
"US1GADK0035","ATLANTA 6.0 NE, GA US","2018-01-31",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-07",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-09",,,"0.18",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-10",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-11",,,"0.08",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-12",,,"0.22",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-13",,,"0.61",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-14",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-16",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-17",,,"0.16","1.7",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-18",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-20",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-21",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-22",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-23",,,"0.29",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-28",,,"0.37",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-29",,,"0.86",,,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-30",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GADK0036","DUNWOODY 1.2 SW, GA US","2018-01-31",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-04",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-05",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-06",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-07",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-08",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-09",,,"0.18",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-10",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-11",,,"0.07",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-12",,,"0.34",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-13",,,"0.38",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-16",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-17",,,"0.11","1.3",,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-18",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-19",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-21",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-22",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-23",,,"0.32",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-24",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-25",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-26",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-27",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-28",,,"0.34",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-29",,,"0.79",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-30",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0048","ROSWELL 5.9 SE, GA US","2018-01-31",,,"0.00",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-09",,,"0.19",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-11",,,"0.05",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-13",,,"0.82",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-17",,,"0.12","1.2","1.2",,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-23",,,"0.29",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-28",,,"0.35",,,,,,,,,,,,,,,,
"US1GACB0004","SANDY SPRINGS 3.2 WNW, GA US","2018-01-29",,,"0.87",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-07",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-09",,,"0.20",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-10",,,"0.00",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-11",,,"0.07",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-12",,,"0.20",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-13",,,"0.53",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-14",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-16",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-17",,,"0.00",,"0.2",,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-18",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-20",,,"0.00",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-21",,,"0.00",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-22",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-23",,,"0.23",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-28",,,"0.35",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-29",,,"0.77",,,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-30",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACB0002","SMYRNA 2.3 NE, GA US","2018-01-31",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-01",,,"0.00",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-07",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-09",,,"0.25",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-10",,,"0.01",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-11",,,"0.11",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-12",,,"0.11",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-13",,,"0.47",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-14",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-16",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-17",,,"0.13","1.0","1.0",,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-18",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-20",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-21",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-22",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-23",,,"0.64",,,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-30",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GACN0008","MORROW 1.3 N, GA US","2018-01-31",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-01",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-02",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-03",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-04",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-05",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-06",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-07",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-08",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-09",,,"0.21",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-10",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-11",,,"0.05",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-12",,,"0.09",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-13",,,"0.69",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-14",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-15",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-16",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-17",,,"0.15","1.8","1.8",,,,,,"0.1","0.1",,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-18",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-19",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-20",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-21",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-22",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-23",,,"0.42",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-24",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-25",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-26",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-27",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-28",,,"0.39",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-29",,,"1.07",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-30",,,"0.00",,,,,,,,,,,,,,,,
"US1GAFT0019","EAST POINT 6.3 WNW, GA US","2018-01-31",,,"0.00",,,,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-01",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-02",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-03",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-04",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-05",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-06",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-07",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-08",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-09",,,"0.12","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-10",,,"0.01","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-11",,,"0.07","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-12",,,"0.29","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-13",,,"0.52","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-14",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-15",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-16",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-17",,,"0.09","1.0","1.0",,,,,,"0.1","0.1",,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-18",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-19",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-20",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-21",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-22",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-23",,,"0.53","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-24",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-25",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-26",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-27",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-28",,,"0.36","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-29",,,"0.92","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-30",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"US1GADK0051","TUCKER 0.6 NNW, GA US","2018-01-31",,,"0.00","0.0","0.0",,,,,,,,,,,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-01","13.20",,"0.00","0.0","0.0","25","29","18","  340","  350",,,"21.9","27.1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-02","6.04",,"0.00","0.0","0.0","22","36","13","  350","  360",,,"12.1","15.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-03","7.61",,"0.00","0.0","0.0","31","39","27","  310","  330",,,"16.1","21.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-04","17.45",,"0.00","0.0","0.0","29","35","20","  300","  310",,,"25.1","33.1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-05","10.74",,"0.00","0.0","0.0","25","39","17","  330","  340",,,"19.9","23.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-06","9.17",,"0.00","0.0","0.0","29","40","21","  310","  320",,,"17.0","21.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-07","9.40",,"0.00","0.0","0.0","29","40","21","  110","  100",,,"14.1","19.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-08","8.72",,"0.27","0.0","0.0","35","43","31","   70","   90",,,"17.0","19.0","    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-09","7.38",,"0.00","0.0","0.0","46","65","36","   70","   40",,,"13.0","16.1","    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-10","10.07",,"0.00","0.0","0.0","58","65","53","  110","  100",,,"18.1","23.0","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-11","8.95",,"0.06","0.0","0.0","57","60","53","   90","  100",,,"17.0","23.9","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-12","12.75",,"0.52","0.0","0.0","58","62","28","  310","  320",,,"30.0","36.9","    1","    1",,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-13","19.69",,"0.00","0.0","0.0","31","37","23","  330","  320",,,"31.1","40.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-14","6.71",,"0.00","0.0","0.0","27","42","18","  320","  330",,,"21.0","25.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-15","4.70",,"0.00","0.0","0.0","35","49","26","   90","   30",,,"10.1","17.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-16","7.61",,"0.01","0.1","0.0","40","50","27","  320","  310",,,"19.9","25.9","    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-17","17.90",,"0.14","2.3","2.0","23","27","14","  320","  320",,,"30.0","36.0","    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-18","11.41",,"0.00","0.0","2.0","24","41","15","  320","  320",,,"18.1","21.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-19","6.71",,"0.00","0.0","1.2","36","55","26","  320","  330",,,"16.1","21.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-20","6.49",,"0.00","0.0","0.0","45","64","33","  330","  330",,,"15.0","17.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-21","3.80",,"0.00","0.0","0.0","53","69","39","  300","  290",,,"10.1","13.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-22","8.28",,"0.83","0.0","0.0","54","62","47","  190","  180",,,"21.9","32.0","    1",,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-23","13.65"," 0332","0.00","0.0","0.0","55","63","40","  280","  270",,,"23.0","33.1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-24","12.97"," 1358","0.00","0.0","0.0","43","53","35","  320","  330",,,"23.0","29.1",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-25","5.59"," 0424","0.00","0.0","0.0","43","58","32","   10","  340",,,"12.1","21.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-26","7.38"," 1308","0.00","0.0","0.0","46","58","35","  150","  160",,,"15.0","19.9",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-27","7.83"," 0709","0.06","0.0","0.0","52","57","49","  100","  110",,,"14.1","19.0",,,,,
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-28","6.71"," 2255","1.35","0.0","0.0","55","57","53","   30","  350",,,"12.1","19.0",,,,,
